"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residFA"
"2012-2013-Bhanga"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Bhanga"	"BRRI dhan29"	"Long"	8.45666666666667	8.45666666666667	0.387689885757495	0.15030344751866	6.65320733828047	0.0229929847640857
"2012-2013-Comilla"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Comilla"	"BRRI dhan29"	"Long"	6.90333333333333	6.90333333333333	0.104300643999111	0.0108786243386293	91.9233874497411	0.0289493655412709
"2012-2013-Gazipur"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Gazipur"	"BRRI dhan29"	"Long"	6.67	6.67	0.357822214143497	0.128036736934554	7.81025839881523	0.085213369159959
"2012-2013-Habiganj"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Habiganj"	"BRRI dhan29"	"Long"	6.57	6.57	0.083175883002435	0.00691822751323476	144.545694411896	0.00375198757698314
"2012-2013-Kustia"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Kustia"	"BRRI dhan29"	"Long"	6.65666666666667	6.65666666666667	0.0761059578507512	0.00579211682038031	172.648451509364	0.00674796554902102
"2012-2013-Rajshahi"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Rajshahi"	"BRRI dhan29"	"Long"	4.31666666666667	4.31666666666667	0.330920184701595	0.109508168642937	9.13173886836334	-0.391168829880145
"2012-2013-Rangpur"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Rangpur"	"BRRI dhan29"	"Long"	4.43333333333333	4.43333333333333	0.175155492749514	0.0306794466403251	32.5951120215317	-0.189302024489166
"2012-2013-Satkhira"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Satkhira"	"BRRI dhan29"	"Long"	7	7	0.133432110973701	0.0178041282388981	56.1667488900254	-0.0574560064044247
"2012-2013-Sonagazi"	"Long-BRRI dhan29"	"2012-2013"	2012	1994	"Sonagazi"	"BRRI dhan29"	"Long"	3.81666666666667	3.81666666666667	0.698452426948109	0.487835792709703	2.04987008937057	-0.702404992343843
"2013-2014-Barisal"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Barisal"	"BRRI dhan29"	"Long"	6.29333333333333	6.29333333333333	0.0917261811463272	0.00841369230768884	118.853882864976	0.0274789273077047
"2013-2014-Bhanga"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Bhanga"	"BRRI dhan29"	"Long"	8.33333333333333	8.33333333333333	0.0735660642685235	0.00541196581196053	184.775742261709	0.0130089731934309
"2013-2014-Comilla"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Comilla"	"BRRI dhan29"	"Long"	6.96	6.96	0.0732732854386909	0.00536897435897987	186.255313052008	0.013282902631949
"2013-2014-Gazipur"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Gazipur"	"BRRI dhan29"	"Long"	7.43333333333333	7.43333333333333	0.24528249891402	0.0601635042735061	16.6213722434444	0.0249301883193169
"2013-2014-Habiganj"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Habiganj"	"BRRI dhan29"	"Long"	6.83	6.83	0.103272107585416	0.0106651282051338	93.7635235850836	-0.000940741265456069
"2013-2014-Kustia"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Kustia"	"BRRI dhan29"	"Long"	7	7	0.462568515026205	0.213969631093548	4.67356042485673	0.367047497704222
"2013-2014-Rajshahi"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Rajshahi"	"BRRI dhan29"	"Long"	3.05666666666667	3.05666666666667	0.219782409879192	0.0483043076923052	20.702087407399	-0.0477550558240569
"2013-2014-Rangpur"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Rangpur"	"BRRI dhan29"	"Long"	7.43333333333333	7.43333333333333	0.24339830534071	0.0592427350427296	16.8797068413323	0.0658234116248249
"2013-2014-Satkhira"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Satkhira"	"BRRI dhan29"	"Long"	6.86666666666667	6.86666666666667	0.140844643757716	0.0198372136752379	50.4103054174522	-0.0211291647996976
"2013-2014-Sonagazi"	"Long-BRRI dhan29"	"2013-2014"	2013	1994	"Sonagazi"	"BRRI dhan29"	"Long"	7.16	7.16	0.107964966096709	0.0116564339042635	85.7895311905157	0.0344152885987405
"2014-2015-Barisal"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Barisal"	"BRRI dhan29"	"Long"	5.11666666666667	5.11666666666667	0.0927519710939973	0.00860292814182172	116.239492358266	-0.0197196602564569
"2014-2015-Bhanga"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Bhanga"	"BRRI dhan29"	"Long"	7.37	7.37	0.182357022268894	0.0332540835707777	30.0714947645936	-0.117392231230251
"2014-2015-Comilla"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Comilla"	"BRRI dhan29"	"Long"	6.28	6.28	0.0864836624358532	0.00747942386831861	133.700137551477	-0.0070321345850779
"2014-2015-Gazipur"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Gazipur"	"BRRI dhan29"	"Long"	8.56333333333333	8.56333333333333	0.254951206268758	0.0650001175778947	15.3845875555782	0.198983868375976
"2014-2015-Habiganj"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Habiganj"	"BRRI dhan29"	"Long"	6.6	6.6	0.105501560638909	0.0111305792972454	89.842583507534	-0.00343274329125709
"2014-2015-Kustia"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Kustia"	"BRRI dhan29"	"Long"	7.34	7.34	0.339059620016796	0.114961425925934	8.6985699067813	0.188265576006783
"2014-2015-Rajshahi"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Rajshahi"	"BRRI dhan29"	"Long"	7.31	7.31	0.308255745993918	0.0950216049382666	10.5239224347945	0.407009948052454
"2014-2015-Rangpur"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Rangpur"	"BRRI dhan29"	"Long"	3.53333333333333	3.53333333333333	0.194373450613147	0.0377810383032614	26.468303808201	0.0199850574948521
"2014-2015-Satkhira"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Satkhira"	"BRRI dhan29"	"Long"	7.62666666666667	7.62666666666667	0.0921998222203474	0.00850080721746367	117.6358873244	0.0087839700729786
"2014-2015-Sonagazi"	"Long-BRRI dhan29"	"2014-2015"	2014	1994	"Sonagazi"	"BRRI dhan29"	"Long"	6.30333333333333	6.30333333333333	0.0951401392186235	0.00905164609053906	110.477143051938	0.00917927143477648
"2015-2016-Barisal"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Barisal"	"BRRI dhan29"	"Long"	4.96333333333333	4.96333333333334	0.278782748369645	0.077719820788533	12.8667306467534	-0.0871682503471547
"2015-2016-Bhanga"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Bhanga"	"BRRI dhan29"	"Long"	7.76666666666667	7.76666666666667	0.386547395397856	0.149418888888866	6.69259427262756	0.0183745883284674
"2015-2016-Comilla"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Comilla"	"BRRI dhan29"	"Long"	6.79666666666667	6.79666666666667	0.440329747732719	0.19389028673836	5.15755593960941	0.121660501934046
"2015-2016-Gazipur"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Gazipur"	"BRRI dhan29"	"Long"	7.31333333333333	7.31333333333334	0.372158369315858	0.138501851851839	7.2201200679233	-0.0848233253868989
"2015-2016-Habiganj"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Habiganj"	"BRRI dhan29"	"Long"	7.66666666666667	7.66666666666667	0.289156892504162	0.0836117084826633	11.9600474400944	0.117155055907954
"2015-2016-Kustia"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Kustia"	"BRRI dhan29"	"Long"	7.56666666666667	7.56666666666667	0.277175655651862	0.0768263440860393	13.0163684332041	0.0481838108708512
"2015-2016-Rajshahi"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Rajshahi"	"BRRI dhan29"	"Long"	6.13666666666667	6.13666666666667	0.442226027072499	0.195563859020327	5.11341924325629	-0.0360555948599455
"2015-2016-Rangpur"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Rangpur"	"BRRI dhan29"	"Long"	5.57333333333333	5.57333333333334	0.382015687718545	0.145935985663073	6.85231949787034	-0.0987270054686435
"2015-2016-Satkhira"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Satkhira"	"BRRI dhan29"	"Long"	6.55333333333333	6.55333333333333	0.302023818757355	0.0912183870967758	10.9627020585123	-0.0686485149870801
"2015-2016-Sonagazi"	"Long-BRRI dhan29"	"2015-2016"	2015	1994	"Sonagazi"	"BRRI dhan29"	"Long"	5.01333333333333	5.01333333333334	0.455542634662466	0.207519091995221	4.81883372939502	-0.140533752678106
"2001-2002-Barisal"	"Long-BRRI dhan35"	"2001-2002"	2001	1998	"Barisal"	"BRRI dhan35"	"Long"	7.38666666666667	7.38666666666667	0.24716467715379	0.0610903776325371	16.3691900222826	0.108111605360071
"2001-2002-Bhanga"	"Long-BRRI dhan35"	"2001-2002"	2001	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.93333333333333	6.93333333333333	0.285697556310732	0.0816230936819241	12.2514346723598	0.109723786499639
"2001-2002-Comilla"	"Long-BRRI dhan35"	"2001-2002"	2001	1998	"Comilla"	"BRRI dhan35"	"Long"	6.2	6.2	0.161967074843428	0.0262333333333367	38.1194409148617	0.0744438979612658
"2001-2002-Habiganj"	"Long-BRRI dhan35"	"2001-2002"	2001	1998	"Habiganj"	"BRRI dhan35"	"Long"	4.97	4.97	0.180123313687115	0.0324444081336268	30.8219523031939	-0.0372578629175067
"2001-2002-Rajshahi"	"Long-BRRI dhan35"	"2001-2002"	2001	1998	"Rajshahi"	"BRRI dhan35"	"Long"	5.66666666666667	5.66666666666667	0.362854014149783	0.131663035584611	7.59514616657434	0.17768783894576
"2001-2002-Rangpur"	"Long-BRRI dhan35"	"2001-2002"	2001	1998	"Rangpur"	"BRRI dhan35"	"Long"	6.61333333333333	6.61333333333333	0.303329921693115	0.0920090413943512	10.8684971046921	0.0884359502690204
"2001-2002-Satkhira"	"Long-BRRI dhan35"	"2001-2002"	2001	1998	"Satkhira"	"BRRI dhan35"	"Long"	5.51	5.51	0.0580189161050427	0.00336619462600399	297.071355374095	-0.00186422778585449
"2002-2003-Barisal"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Barisal"	"BRRI dhan35"	"Long"	5.26	5.26	0.313910433640852	0.098539760348588	10.1481878630764	0.204261996715344
"2002-2003-Bhanga"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.73666666666667	6.73666666666667	0.30608919532951	0.0936905954974667	10.6734298644418	0.127893560878945
"2002-2003-Comilla"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Comilla"	"BRRI dhan35"	"Long"	4.84333333333333	4.84333333333333	0.215096624181339	0.0462665577342084	21.6138837417901	-0.0314261705618453
"2002-2003-Gazipur"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Gazipur"	"BRRI dhan35"	"Long"	4.67666666666667	4.67666666666667	0.322315233364283	0.103887109658672	9.6258333039158	0.0900742278529059
"2002-2003-Habiganj"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.91333333333333	5.91333333333333	0.258666557172678	0.0669083877995662	14.9458092309091	0.113543620769116
"2002-2003-Rajshahi"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Rajshahi"	"BRRI dhan35"	"Long"	3.25	3.25	0.460137052931002	0.211726107480027	4.72308309968024	-0.42195275191649
"2002-2003-Rangpur"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Rangpur"	"BRRI dhan35"	"Long"	3.93333333333333	3.93333333333333	0.215484372722109	0.0464335148874406	21.5361684857176	0.0506955020093587
"2002-2003-Satkhira"	"Long-BRRI dhan35"	"2002-2003"	2002	1998	"Satkhira"	"BRRI dhan35"	"Long"	4.38333333333333	4.38333333333333	0.11216121424592	0.0125801379811192	79.4903840880635	-0.0194710384348564
"2003-2004-Barisal"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Barisal"	"BRRI dhan35"	"Long"	2.39	2.39	0.432998446095344	0.187487654320983	5.33368452243783	-0.902405088044795
"2003-2004-Bhanga"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Bhanga"	"BRRI dhan35"	"Long"	5.91	5.91	0.438643805153522	0.192408387799561	5.19727861886009	0.205964503498477
"2003-2004-Comilla"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Comilla"	"BRRI dhan35"	"Long"	4.92333333333333	4.92333333333333	0.216915392680404	0.047052287581694	21.2529517988634	0.0638880912443538
"2003-2004-Gazipur"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Gazipur"	"BRRI dhan35"	"Long"	3.64666666666667	3.64666666666667	0.270899547796538	0.0733865649963686	13.626472366563	0.214863920139526
"2003-2004-Habiganj"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.18666666666667	5.18666666666667	0.258788375674349	0.0669714233841678	14.93174177087	-0.0210902623857283
"2003-2004-Rajshahi"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Rajshahi"	"BRRI dhan35"	"Long"	1.59333333333333	1.59333333333333	0.371865061305709	0.138283623819899	7.2315142775142	-0.334695841297916
"2003-2004-Rangpur"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Rangpur"	"BRRI dhan35"	"Long"	4.74	4.74	0.233734404759005	0.0546317719680465	18.3043669274518	0.0396540725516799
"2003-2004-Satkhira"	"Long-BRRI dhan35"	"2003-2004"	2003	1998	"Satkhira"	"BRRI dhan35"	"Long"	5.24	5.24	0.116453431025753	0.0135614015976699	73.7386908571322	-0.0287970117440288
"2004-2005-Barisal"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Barisal"	"BRRI dhan35"	"Long"	6.15666666666667	6.15666666666667	0.283980613962915	0.0806449891067539	12.400026475002	0.0955371575752588
"2004-2005-Bhanga"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.53	6.53	0.161453658833138	0.0260672839506074	38.3622628999174	-0.0450552516955165
"2004-2005-Comilla"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Comilla"	"BRRI dhan35"	"Long"	6.12666666666667	6.12666666666667	0.248496495652324	0.0617505083514855	16.1941986664786	0.0322098476166177
"2004-2005-Gazipur"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Gazipur"	"BRRI dhan35"	"Long"	3.82333333333333	3.82333333333333	0.227098540895112	0.0515737472766889	19.3897099358533	-0.0544931956287686
"2004-2005-Habiganj"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.16333333333333	5.16333333333333	0.20023669726353	0.0400947349310066	24.9409305665883	-0.026579226947943
"2004-2005-Kustia"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Kustia"	"BRRI dhan35"	"Long"	5.6	5.6	0.0878815470024954	0.00772316630355181	129.480573212584	0.00694160324243587
"2004-2005-Rajshahi"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Rajshahi"	"BRRI dhan35"	"Long"	4.49666666666667	4.49666666666667	0.271056929655026	0.0734718591140098	13.6106532767635	-0.102064846321844
"2004-2005-Rangpur"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Rangpur"	"BRRI dhan35"	"Long"	5.27666666666667	5.27666666666667	0.183542859077602	0.0336879811183805	29.6841771694769	0.0529073332132741
"2004-2005-Satkhira"	"Long-BRRI dhan35"	"2004-2005"	2004	1998	"Satkhira"	"BRRI dhan35"	"Long"	5.34333333333333	5.34333333333333	0.0492134945565758	0.00242196804647011	412.88736300937	-0.00356474123623229
"2005-2006-Barisal"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Barisal"	"BRRI dhan35"	"Long"	7.03	7.03	0.302191463255966	0.0913196804647816	10.9505420399019	0.268130018974111
"2005-2006-Bhanga"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.73333333333333	6.73333333333333	0.327794671105593	0.107449346405224	9.30671086847468	0.137318477568086
"2005-2006-Comilla"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Comilla"	"BRRI dhan35"	"Long"	5.71	5.71	0.122112398668185	0.0149114379084978	67.0626136886583	0.00575925952623457
"2005-2006-Gazipur"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Gazipur"	"BRRI dhan35"	"Long"	5.44	5.44	0.219142631865539	0.0480234931009552	20.8231416631397	-0.0224788265181974
"2005-2006-Habiganj"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Habiganj"	"BRRI dhan35"	"Long"	7.46666666666667	7.46666666666667	0.318481498330009	0.101430464778527	9.85897089383837	0.22131976244161
"2005-2006-Kustia"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Kustia"	"BRRI dhan35"	"Long"	6.51333333333333	6.51333333333333	0.151309342296115	0.0228945170660828	43.678580208248	0.0246003721001404
"2005-2006-Rajshahi"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Rajshahi"	"BRRI dhan35"	"Long"	4.85666666666667	4.85666666666667	0.242186766608177	0.0586544299201236	17.0490106435578	-0.161681075487927
"2005-2006-Rangpur"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Rangpur"	"BRRI dhan35"	"Long"	3.45666666666667	3.45666666666667	0.327893798011106	0.107514342774148	9.30108461994386	-0.26574901207135
"2005-2006-Satkhira"	"Long-BRRI dhan35"	"2005-2006"	2005	1998	"Satkhira"	"BRRI dhan35"	"Long"	6.00666666666667	6.00666666666667	0.159965160513332	0.0255888525780561	39.079517026002	0.00713824116594974
"2006-2007-Barisal"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Barisal"	"BRRI dhan35"	"Long"	4.89	4.89	0.0714861273728107	0.00511026640676171	195.68451434877	-0.010508039967049
"2006-2007-Bhanga"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.54333333333333	6.54333333333333	0.114336376615391	0.0130728070175365	76.494665503633	-0.0226357136150392
"2006-2007-Comilla"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Comilla"	"BRRI dhan35"	"Long"	6	6	0.1100686477271	0.0121151072124723	82.541572473293	0.0173838063008613
"2006-2007-Gazipur"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Gazipur"	"BRRI dhan35"	"Long"	4.53333333333333	4.53333333333333	0.208307754421024	0.0433921205519298	23.0456586882691	-0.0303616805918905
"2006-2007-Habiganj"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.76333333333333	5.76333333333333	0.213833326116459	0.045724691358028	21.8700218700203	-0.0388310328325074
"2006-2007-Kustia"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Kustia"	"BRRI dhan35"	"Long"	7.42	7.42	0.272038725600079	0.0740050682261153	13.5125880425459	0.094724510254383
"2006-2007-Rajshahi"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Rajshahi"	"BRRI dhan35"	"Long"	4.6	4.6	0.358730343557967	0.128687459389217	7.77076495834367	-0.00735281618206418
"2006-2007-Rangpur"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Rangpur"	"BRRI dhan35"	"Long"	5.64	5.64	0.101531322687506	0.0103086094866744	97.0062937482172	0.0221860302402535
"2006-2007-Satkhira"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Satkhira"	"BRRI dhan35"	"Long"	7.21	7.21	0.0978925097737054	0.00958294346979501	104.352071276634	0.043435632038217
"2007-2008-Barisal"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Barisal"	"BRRI dhan35"	"Long"	5.95666666666667	5.95666666666667	0.225628355145955	0.0509081546458691	19.6432183990221	0.0606423669320462
"2007-2008-Bhanga"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.1	6.1	0.113287027577184	0.0128339506172736	77.9183300467174	-0.000872077881679978
"2007-2008-Comilla"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Comilla"	"BRRI dhan35"	"Long"	6.60333333333333	6.60333333333333	0.125518159312143	0.0157548083171084	63.4726859173579	-0.0281623401644993
"2007-2008-Gazipur"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Gazipur"	"BRRI dhan35"	"Long"	4.3	4.3	0.229593398543993	0.052713128654981	18.9706060997673	-0.0868780340094748
"2007-2008-Habiganj"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.76333333333333	5.76333333333333	0.213833326116459	0.045724691358028	21.8700218700203	-0.0342631053849081
"2007-2008-Kustia"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Kustia"	"BRRI dhan35"	"Long"	6.05	6.05	0.0714488507367363	0.00510493827160043	195.888754534635	0.00545123934885794
"2007-2008-Rajshahi"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Rajshahi"	"BRRI dhan35"	"Long"	4.17	4.17	0.195046519833815	0.0380431448992826	26.2859446201793	-0.0156335164572088
"2007-2008-Rangpur"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Rangpur"	"BRRI dhan35"	"Long"	2.26666666666667	2.26666666666667	0.155756125915591	0.0242599707602334	41.2201650976096	-0.0165360646543196
"2007-2008-Satkhira"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Satkhira"	"BRRI dhan35"	"Long"	6.1	6.1	0.513208637800389	0.263383105912931	3.79675073134942	-0.28261560358976
"2008-2009-Barisal"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Barisal"	"BRRI dhan35"	"Long"	5.17	5.17	0.167202355486745	0.0279566276803159	35.7696933777207	-0.0257491462635979
"2008-2009-Bhanga"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.32333333333333	6.32333333333333	0.0835097547733508	0.00697387914230519	143.392218246767	-0.0061644893841537
"2008-2009-Comilla"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Comilla"	"BRRI dhan35"	"Long"	6.59	6.59	0.196294622818295	0.0385315789473766	25.9527386968938	0.161052299615296
"2008-2009-Gazipur"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Gazipur"	"BRRI dhan35"	"Long"	4.8	4.8	0.239313589568272	0.0572709941520513	17.4608458401308	0.00728290987197777
"2008-2009-Habiganj"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Habiganj"	"BRRI dhan35"	"Long"	7	7	0.0984083864633341	0.00968421052631691	103.260869565205	-0.00288546065301976
"2008-2009-Kustia"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Kustia"	"BRRI dhan35"	"Long"	6.46666666666667	6.46666666666667	0.235293955753304	0.0553632456140375	18.0625248557763	-0.111929298409107
"2008-2009-Rajshahi"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Rajshahi"	"BRRI dhan35"	"Long"	3.74	3.74	0.334375082663821	0.111806695906437	8.94400815526138	-0.0628324266808109
"2008-2009-Rangpur"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Rangpur"	"BRRI dhan35"	"Long"	1.53333333333333	1.53333333333333	0.126417884341895	0.0159814814814809	62.5724217844752	-0.0670994025058804
"2008-2009-Satkhira"	"Long-BRRI dhan35"	"2008-2009"	2008	1998	"Satkhira"	"BRRI dhan35"	"Long"	6.65666666666667	6.65666666666667	0.310528223802259	0.0964277777777858	10.3704557239146	0.0923916640024309
"2009-2010-Barisal"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Barisal"	"BRRI dhan35"	"Long"	4.38333333333333	4.38333333333333	0.263906348628747	0.0696465608465579	14.3582107694184	-0.182306729490597
"2009-2010-Bhanga"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.46666666666667	6.46666666666667	0.212419154823519	0.0451218973359379	22.1621886277272	-0.00321414419403876
"2009-2010-Comilla"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Comilla"	"BRRI dhan35"	"Long"	6.14666666666667	6.14666666666666	0.0904396883672715	0.00817933723196918	122.259294566248	0.00635268583021276
"2009-2010-Gazipur"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Gazipur"	"BRRI dhan35"	"Long"	3.87	3.87	0.27883426075994	0.0777485449735423	12.8619770355869	0.00951188239010214
"2009-2010-Habiganj"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Habiganj"	"BRRI dhan35"	"Long"	6.28333333333333	6.28333333333333	0.0700528900717596	0.00490740740740604	203.773584905717	0.000260113225861502
"2009-2010-Kustia"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Kustia"	"BRRI dhan35"	"Long"	5.24	5.24	0.127815999877006	0.0163369298245589	61.211011538822	-0.0290643137097373
"2009-2010-Rajshahi"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Rajshahi"	"BRRI dhan35"	"Long"	3.95666666666667	3.95666666666667	0.229875238077585	0.0528426250812262	18.9241166286282	-0.0320103192432639
"2009-2010-Rangpur"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Rangpur"	"BRRI dhan35"	"Long"	4.06666666666667	4.06666666666667	0.255884036648714	0.0654766402116403	15.2726223698665	0.0118400723449676
"2009-2010-Satkhira"	"Long-BRRI dhan35"	"2009-2010"	2009	1998	"Satkhira"	"BRRI dhan35"	"Long"	6.24666666666667	6.24666666666667	0.265448423421698	0.0704628654970653	14.1918724557355	0.0547387577097247
"2010-2011-Barisal"	"Long-BRRI dhan35"	"2010-2011"	2010	1998	"Barisal"	"BRRI dhan35"	"Long"	5.24	5.24	0.277057622031829	0.0767609259259316	13.0274614061446	0.111999273999642
"2010-2011-Bhanga"	"Long-BRRI dhan35"	"2010-2011"	2010	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.61333333333333	6.61333333333333	0.403600233087322	0.16289314814814	6.13899363704707	0.0860394046413493
"2010-2011-Comilla"	"Long-BRRI dhan35"	"2010-2011"	2010	1998	"Comilla"	"BRRI dhan35"	"Long"	4.98333333333333	4.98333333333333	0.0749648947823642	0.00561973544973094	177.944319433734	-0.0154338520611423
"2010-2011-Gazipur"	"Long-BRRI dhan35"	"2010-2011"	2010	1998	"Gazipur"	"BRRI dhan35"	"Long"	2.51666666666667	2.51666666666667	0.452831801237101	0.205056640211637	4.8767013785455	-0.0582712079768783
"2010-2011-Habiganj"	"Long-BRRI dhan35"	"2010-2011"	2010	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.56666666666667	5.56666666666667	0.116416966344714	0.0135529100529063	73.7848916650602	0.008516827387826
"2010-2011-Kustia"	"Long-BRRI dhan35"	"2010-2011"	2010	1998	"Kustia"	"BRRI dhan35"	"Long"	4.00666666666667	4.00666666666667	0.0652940033870905	0.00426330687831339	234.55970413174	-0.00543930712902174
"2010-2011-Rajshahi"	"Long-BRRI dhan35"	"2010-2011"	2010	1998	"Rajshahi"	"BRRI dhan35"	"Long"	5.22666666666667	5.22666666666667	0.218481379207548	0.0477341130604323	20.9493784609338	0.0124897380250255
